,State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Acre,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
417,CA,Contra-Costa-County,El Sobrante,820 N Rancho Rd,94803,Single Family Residential,New,"899,000",1965,4.0,3.0,2235.0,"2,235Sq Ft",0.36 Acres,,4,18,10.0,Yes,"898,197"
418,CA,Contra-Costa-County,Walnut Creek,449 La Casa Via,94958,Vacant Land,Active,"849,000",1965,,,,0.93,0.93 Acres,,9,12,16.0,No,"850,601"
419,CA,Contra-Costa-County,San Ramon,7525 Imperata Ln,94582,Townhouse,Active,"1,199,888",2000,3.0,2.5,1419.0,"1,419Sq Ft","1,980 Sq. Ft.",,8,21,26.0,Yes,"1,203,362"
420,CA,Contra-Costa-County,Antioch,2105 Lemontree Way #1,94509,Condo,Active,"199,900",1969,2.0,1.0,903.0,903Sq Ft,,,3,59,50.0,Yes,"201,190"
421,CA,Contra-Costa-County,Brentwood,1881 Ogden Pl,94513,Single Family Residential,New,"680,000",2001,2.0,2.0,1845.0,"1,845Sq Ft","6,300 Sq. Ft.",,9,8,38.0,Yes,"683,723"
422,CA,Contra-Costa-County,Hercules,100 Camden Ln,94547,Single Family Residential,New,"928,000",2001,5.0,4.5,2811.0,"2,811Sq Ft","4,866 Sq. Ft.",,7,32,61.0,Yes,"931,253"
423,CA,Contra-Costa-County,Brentwood,1349 Downie Point Dr,94513,Single Family Residential,Active,"959,886",2004,4.0,3.0,2847.0,"2,847Sq Ft","6,120 Sq. Ft.",,9,30,45.0,Yes,"964,228"
424,CA,Contra-Costa-County,Danville,17 Nathan Pl,94526,Single Family Residential,New,"2,699,000",1988,4.0,3.0,3176.0,"3,176Sq Ft",1.44 Acres,,9,1,1.0,Yes,"2,692,887"
425,CA,Contra-Costa-County,Lafayette,810 Mariposa Rd,94549,Single Family Residential,New,"1,949,000",1941,3.0,3.0,2546.0,"2,546Sq Ft",0.46 Acres,,9,65,22.0,Yes,"2,122,147"
426,CA,Contra-Costa-County,Danville,10 Ross Ct,94526,Single Family Residential,Back On Market,"2,998,000",2006,6.0,4.5,3660.0,"3,660Sq Ft",0.31 Acres,,9,7,49.0,Yes,"3,006,183"
427,CA,Contra-Costa-County,Danville,419 Oneida Ct,94526,Townhouse,New,"1,234,900",1984,3.0,2.0,1664.0,"1,664Sq Ft","2,760 Sq. Ft.",,9,39,42.0,Yes,"1,243,335"
428,CA,Contra-Costa-County,Clayton,5900 High St,94517,Single Family Residential,Active,"1,750,000",1968,4.0,3.0,2681.0,"2,681Sq Ft",0.69 Acres,,8,70,30.0,Yes,"1,755,047"
429,CA,Contra-Costa-County,Moraga,260 Corliss Dr,94556,Single Family Residential,New,"1,895,000",1965,4.0,2.0,2200.0,"2,200Sq Ft",0.55 Acres,,9,27,38.0,Yes,"1,938,704"
430,CA,Contra-Costa-County,Antioch,5465 Smetzer Way,94531,Single Family Residential,Active,"788,000",2002,5.0,3.0,3367.0,"3,367Sq Ft","8,000 Sq. Ft.",,5,52,44.0,Yes,"795,114"
431,CA,Contra-Costa-County,Discovery Bay,1836 Dolphin Ct,94505,Single Family Residential,Active,"998,800",1986,3.0,3.0,1807.0,"1,807Sq Ft","7,686 Sq. Ft.",,7,33,34.0,Yes,"1,004,658"
432,CA,Contra-Costa-County,Walnut Creek,2096 Vanderslice Ave,94596,Single Family Residential,Active,"1,799,000",1978,4.0,3.0,2416.0,"2,416Sq Ft",0.28 Acres,,9,18,33.0,Yes,"1,849,991"
433,CA,Contra-Costa-County,Bay Point,4 Lancaster Cir #104,94565,Condo,Active,"349,900",1989,2.0,2.0,884.0,884Sq Ft,3.90 Acres,,3,47,55.0,Yes,"349,485"
434,CA,Contra-Costa-County,EL SOBRANTE,12 N Rancho Ct,94803,Single Family Home,Active,"1,200,000",1991,5.0,3.5,3192.0,"3,192Sq Ft","9,963 Sq. Ft.",,4,5,5.0,Yes,"1,206,286"
435,CA,Contra-Costa-County,Clayton,3050 Miwok Way,94517,Single Family Residential,Active,"1,295,000",1994,4.0,2.0,2505.0,"2,505Sq Ft","9,900 Sq. Ft.",,8,7,10.0,Yes,"1,317,494"
436,CA,Contra-Costa-County,Pleasant Hill,378 Scottsdale,94523,Townhouse,Active,"729,000",1974,3.0,2.5,1365.0,"1,365Sq Ft",,,8,47,58.0,Yes,"734,365"
437,CA,Contra-Costa-County,Discovery Bay,1560 Riverlake Rd,94505,Single Family Residential,Active,"899,900",1980,3.0,2.0,2251.0,"2,251Sq Ft",2.60 Acres,,7,45,40.0,Yes,"902,902"
438,CA,Contra-Costa-County,Antioch,1707 Mahogany Way #49,94509,Condo,New,"319,950",1981,2.0,2.0,944.0,944Sq Ft,,,3,53,56.0,No,"319,554"
439,CA,Contra-Costa-County,Walnut Creek,211 Saranap Ave,94595,Single Family Residential,Active,"998,888",1953,3.0,1.5,1332.0,"1,332Sq Ft","7,802 Sq. Ft.",,9,39,30.0,No,"1,010,136"
440,CA,Contra-Costa-County,Rodeo,10 London Ln,94572,Single Family Residential,New,"974,000",2022,3.0,2.5,2031.0,"2,031Sq Ft","4,850 Sq. Ft.",,,4,8.0,Yes,
441,CA,Contra-Costa-County,Lafayette,4006 Woodside Ct,94549,Single Family Residential,Active,"1,879,000",1973,4.0,3.0,2816.0,"2,816Sq Ft",0.42 Acres,,9,5,11.0,Yes,
442,CA,Contra-Costa-County,ANTIOCH,4512 Deer Ridge Way,94531,Single Family Home,Active,"649,888",1989,5.0,3.0,1929.0,"1,929Sq Ft","5,290 Sq. Ft.",,5,20,28.0,Yes,"654,722"
443,CA,Contra-Costa-County,Oakley,123 Francisco Villa Dr,94561,Single Family Residential,New,"550,000",1970,4.0,2.0,1120.0,"1,120Sq Ft","6,840 Sq. Ft.",,6,54,57.0,Yes,"551,393"
444,CA,Contra-Costa-County,Antioch,2416 Shadow Ln #76,94509,Condo,Active,"255,000",1979,1.0,1.0,635.0,635Sq Ft,701 Sq. Ft.,,3,53,56.0,No,"255,318"
445,CA,Contra-Costa-County,San Ramon,788 Via Palermo,94583,Single Family Residential,New,"2,349,000",2018,4.0,3.0,3059.0,"3,059Sq Ft","5,000 Sq. Ft.",,9,24,9.0,Yes,"2,369,864"
446,CA,Contra-Costa-County,Oakley,448 Sonnet Ct,94561,Single Family Residential,New,"790,000",2014,5.0,4.5,3222.0,"3,222Sq Ft","7,105 Sq. Ft.",,6,9,35.0,Yes,"797,947"
447,CA,Contra-Costa-County,Bay Point,172 Shore Rd,94565,Single Family Residential,New,"469,000",1952,5.0,2.0,1100.0,"1,100Sq Ft","5,200 Sq. Ft.",,3,49,41.0,Yes,"471,367"
448,CA,Contra-Costa-County,Orinda,7 Evans Pl,94563,Single Family Residential,New,"2,495,000",1955,3.0,2.5,2365.0,"2,365Sq Ft",0.65 Acres,,9,3,18.0,Yes,"2,505,680"
449,CA,Contra-Costa-County,Pinole,975 Kilkenny Way,94564,Single Family Residential,Active,"769,000",1965,3.0,2.0,1387.0,"1,387Sq Ft","6,800 Sq. Ft.",,5,67,30.0,Yes,"771,365"
450,CA,Contra-Costa-County,Discovery Bay,636 Mystic Ct,94505,Single Family Residential,New,"729,000",2007,3.0,3.0,2297.0,"2,297Sq Ft","5,267 Sq. Ft.",,7,5,38.0,Yes,"732,760"
451,CA,Contra-Costa-County,Oakley,188 Lavender Way,94561,Single Family Residential,New,"789,888",2012,5.0,3.0,2579.0,"2,579Sq Ft","5,352 Sq. Ft.",,7,31,57.0,Yes,"792,805"
452,CA,Contra-Costa-County,Pittsburg,203 Heron Dr,94565,Townhouse,New,"575,000",1991,3.0,2.5,1606.0,"1,606Sq Ft","4,747 Sq. Ft.",,4,75,50.0,Yes,"575,622"
453,CA,Contra-Costa-County,Pleasant Hill,10 Wood Creek Pl,94523,Single Family Residential,New,"1,498,000",1990,4.0,2.5,2220.0,"2,220Sq Ft",0.31 Acres,,8,46,67.0,Yes,"1,576,952"
454,CA,Contra-Costa-County,Concord,1763 woodcrest Dr,94521,Single Family Residential,Active,"1,099,888",1965,4.0,3.0,1840.0,"1,840Sq Ft","8,000 Sq. Ft.",,6,41,51.0,Yes,"1,100,601"
455,CA,Contra-Costa-County,Pittsburg,1734 Bridlewood Dr,94565,Single Family Residential,Active,"820,000",2003,5.0,3.0,3643.0,"3,643Sq Ft","6,925 Sq. Ft.",,4,29,15.0,Yes,"833,171"
456,CA,Contra-Costa-County,Walnut Creek,203 Ludell Dr,94597,Single Family Residential,Active,"1,139,000",1962,3.0,2.0,1700.0,"1,700Sq Ft",0.25 Acres,,5,63,72.0,Yes,"1,139,522"
457,CA,Contra-Costa-County,Richmond,3640 Black Feather Dr,94803,Single Family Residential,Active,"849,000",1982,3.0,2.0,1488.0,"1,488Sq Ft","9,000 Sq. Ft.",,4,5,5.0,Yes,"873,450"
458,CA,Contra-Costa-County,Antioch,3001 Hickorynut St,94509,Single Family Residential,Active,"659,540",2022,4.0,2.5,1631.0,"1,631Sq Ft","5,288 Sq. Ft.",,5,17,38.0,Yes,"661,698"
459,CA,Contra-Costa-County,El Cerrito,1641 Arlington Blvd,94530-2004,Single Family Residential,Active,"2,150,000",2019,4.0,3.5,3528.0,"3,528Sq Ft","8,904 Sq. Ft.",,7,24,,Yes,"2,267,197"
460,CA,Contra-Costa-County,Martinez,537 Ross Cir,94553,Single Family Residential,Active,"899,000",2000,4.0,2.5,2002.0,"2,002Sq Ft","4,888 Sq. Ft.",,7,24,29.0,Yes,"902,976"
461,CA,Contra-Costa-County,Richmond,6316 Monte Cresta Ave,94806,Single Family Residential,Active,"799,000",1964,4.0,2.5,1495.0,"1,495Sq Ft","6,000 Sq. Ft.",,4,16,12.0,Yes,"823,494"
462,CA,Contra-Costa-County,Concord,5555 Michigan Blvd,94521,Single Family Residential,Active,"765,000",1960,3.0,1.0,1018.0,"1,018Sq Ft","7,000 Sq. Ft.",,8,54,36.0,Yes,"767,437"
463,CA,Contra-Costa-County,Danville,145 Burgess Ct,94526,Single Family Residential,Active,"2,338,000",1967,6.0,4.0,3136.0,"3,136Sq Ft","10,000 Sq. Ft.",,9,15,34.0,Yes,
464,CA,Contra-Costa-County,Danville,126 Whispering Trees Ln,94526-2427,Single Family Residential,New,"3,579,000",1973,5.0,4.5,4100.0,"4,100Sq Ft",0.81 Acres,,9,26,22.0,Yes,"3,556,917"
465,CA,Contra-Costa-County,El Cerrito,5401 Macdonald Ave,94530,Single Family Residential,New,"1,229,000",1945,3.0,2.0,1139.0,"1,139Sq Ft","5,600 Sq. Ft.",,5,75,55.0,Yes,"1,298,529"
466,CA,Contra-Costa-County,Antioch,132 Rainier Ln,94509,Townhouse,New,"474,999",1972,4.0,1.5,1342.0,"1,342Sq Ft","1,034 Sq. Ft.",,3,58,66.0,Yes,"475,261"
467,CA,Contra-Costa-County,Walnut Creek,187 Lancaster Rd,94595,Single Family Residential,New,"1,199,000",1938,3.0,2.0,1257.0,"1,257Sq Ft",0.31 Acres,,9,3,38.0,Yes,
468,CA,Contra-Costa-County,Martinez,340 Summerhill Ln,94553,Single Family Residential,New,"4,340,000",1993,4.0,4.5,7037.0,"7,037Sq Ft",15.85 Acres,,7,0,,Yes,"4,299,686"
469,CA,Contra-Costa-County,Antioch,4561 Mendota Way,94531,Single Family Residential,Active,"749,000",2002,4.0,2.5,2698.0,"2,698Sq Ft","8,749 Sq. Ft.",,5,14,29.0,Yes,"757,859"
470,CA,Contra-Costa-County,Discovery Bay,5640 Beaver Ln,94505,Single Family Residential,Active,"3,399,000",1984,5.0,4.5,4648.0,"4,648Sq Ft",0.28 Acres,,7,8,29.0,Yes,"3,375,507"
471,CA,Contra-Costa-County,Brentwood,1203 Landover Ct,94513,Single Family Residential,Price Change,"839,900",2001,4.0,3.5,3178.0,"3,178Sq Ft","7,700 Sq. Ft.",,9,24,43.0,Yes,"870,582"
472,CA,Contra-Costa-County,Walnut Creek,600 Terra California Dr #6,94595,Condo,Active,"785,000",1976,2.0,2.0,1336.0,"1,336Sq Ft",,,9,19,17.0,Yes,"805,466"
473,CA,Contra-Costa-County,Brentwood,2509 Shadowbrooke Rd,94513,Single Family Residential,Active,"980,000",2014,4.0,4.5,3158.0,"3,158Sq Ft","6,200 Sq. Ft.",,7,39,45.0,Yes,"990,072"
474,CA,Contra-Costa-County,Richmond,43 Collins Ct,94801,Condo,New,"225,000",1942,2.0,1.0,781.0,781Sq Ft,,,4,60,74.0,Yes,"225,554"
475,CA,Contra-Costa-County,Discovery Bay,6950 New Melones Cir,94505,Single Family Residential,Active,"838,000",1942,4.0,4.0,4088.0,"4,088Sq Ft","6,911 Sq. Ft.",,7,5,36.0,Yes,"837,725"
476,CA,Contra-Costa-County,Pinole,2930 Wright Ave,94564,Single Family Residential,Active,"899,900",1967,4.0,2.0,1998.0,"1,998Sq Ft","7,650 Sq. Ft.",,5,8,3.0,Yes,"901,704"
477,CA,Contra-Costa-County,Discovery Bay,4093 S Anchor Ct,94505,Single Family Residential,New,"699,900",1997,4.0,2.5,1856.0,"1,856Sq Ft","4,890 Sq. Ft.",,7,16,31.0,Yes,"702,229"
478,CA,Contra-Costa-County,Orinda,49 Calvin Dr,94563,Vacant Land,New,"349,000",1997,,,,4.45,4.45 Acres,,9,1,17.0,No,"345,647"
479,CA,Contra-Costa-County,Rodeo,527 Vallejo Ave,94572,Single Family Residential,Active,"650,000",1947,3.0,2.0,1218.0,"1,218Sq Ft","5,400 Sq. Ft.",,6,66,32.0,Yes,"648,057"
480,CA,Contra-Costa-County,Moraga,111 Ascot Ct Unit A,94556,Townhouse,Active,"575,000",1973,2.0,1.5,1106.0,"1,106Sq Ft",800 Sq. Ft.,,9,32,38.0,Yes,"589,621"
481,CA,Contra-Costa-County,Concord,1033 Bermuda Dr,94518,Single Family Residential,Active,"1,130,000",1963,4.0,2.0,2139.0,"2,139Sq Ft","7,500 Sq. Ft.",,5,46,68.0,Yes,"1,148,869"
482,CA,Contra-Costa-County,Antioch,2333 Cypress St,94509-5247,Single Family Residential,Active,"499,000",1979,3.0,2.0,1256.0,"1,256Sq Ft","3,200 Sq. Ft.",,3,31,62.0,Yes,"505,460"
483,CA,Contra-Costa-County,Danville,926 Richard Ln,94526,Single Family Residential,New,"2,008,888",1985,4.0,3.0,2689.0,"2,689Sq Ft",0.35 Acres,,9,25,23.0,Yes,"2,001,499"
484,CA,Contra-Costa-County,Lafayette,1845 Reliez Valley Rd,94549,Single Family Residential,Active,"1,848,888",1934,5.0,3.5,2733.0,"2,733Sq Ft",0.87 Acres,,9,4,3.0,Yes,"1,861,281"
485,CA,Contra-Costa-County,Hercules,333 N Wildwood,94547,Townhouse,New,"575,000",1988,3.0,2.5,1413.0,"1,413Sq Ft","1,124 Sq. Ft.",,7,34,33.0,Yes,"586,561"
486,CA,Contra-Costa-County,Antioch,5101 Portola Ct,94531,Single Family Residential,Active,"649,000",1992,3.0,2.0,1720.0,"1,720Sq Ft","6,385 Sq. Ft.",,5,61,36.0,Yes,"649,769"
487,CA,Contra-Costa-County,San Ramon,3482 Cinnamon Ridge Rd,94582,Single Family Residential,New,"2,099,500",2016,4.0,4.5,2921.0,"2,921Sq Ft","4,546 Sq. Ft.",,8,12,20.0,Yes,"2,104,447"
488,CA,Contra-Costa-County,Richmond,17 S 45Th St,94804,Single Family Residential,New,"799,000",1972,3.0,2.0,1204.0,"1,204Sq Ft","6,200 Sq. Ft.",,2,66,78.0,Yes,"797,129"
489,CA,Contra-Costa-County,Pittsburg,1202 Jewett Ave,94565,Single Family Residential,Active,"575,000",1969,4.0,2.0,1554.0,"1,554Sq Ft","7,000 Sq. Ft.",,4,57,39.0,Yes,"577,888"
490,CA,Contra-Costa-County,Martinez,2437 Alhambra Ave,94553,Single Family Residential,Active,"579,000",1927,2.0,1.0,1056.0,"1,056Sq Ft","4,050 Sq. Ft.",,7,59,27.0,Yes,"586,173"
491,CA,Contra-Costa-County,Brentwood,451 Effie Ct,94513,Single Family Residential,New,"858,000",2010,5.0,3.0,2458.0,"2,458Sq Ft","7,150 Sq. Ft.",,7,49,54.0,Yes,"864,283"
492,CA,Contra-Costa-County,Alamo,12 Scripps Haven Ln,94507,Single Family Residential,New,"2,295,000",1986,5.0,3.0,3200.0,"3,200Sq Ft",0.55 Acres,,9,19,53.0,Yes,"2,363,872"
493,CA,Contra-Costa-County,Antioch,5012 Perry Way,94531,Single Family Residential,Active,"650,000",1992,4.0,2.5,1730.0,"1,730Sq Ft","5,000 Sq. Ft.",,5,52,63.0,Yes,"652,682"
494,CA,Contra-Costa-County,Antioch,2016 Mangrove Way,94509,Single Family Residential,Active,"719,900",2001,4.0,2.5,2512.0,"2,512Sq Ft","4,966 Sq. Ft.",,5,35,46.0,Yes,"728,345"
495,CA,Contra-Costa-County,Brentwood,1109 Mill Creek Way,94513,Single Family Residential,Active,"819,999",1998,5.0,3.0,2271.0,"2,271Sq Ft","5,232 Sq. Ft.",,9,53,59.0,Yes,"824,960"
496,CA,Contra-Costa-County,Antioch,2808 Wildflower Dr,94531,Single Family Residential,Active,"649,900",1987,4.0,2.5,1831.0,"1,831Sq Ft","8,880 Sq. Ft.",,5,51,42.0,Yes,"654,232"
497,CA,Contra-Costa-County,Lafayette,2625 Olympic Blvd,94595,Single Family Residential,Active,"1,349,000",1949,4.0,2.0,2044.0,"2,044Sq Ft",0.26 Acres,,9,36,24.0,Yes,"1,357,076"
498,CA,Contra-Costa-County,Moraga,92 Warfield Dr,94556,Single Family Residential,Active,"2,050,000",1966,5.0,3.0,2527.0,"2,527Sq Ft",0.39 Acres,,9,7,3.0,Yes,"2,090,899"
499,CA,Contra-Costa-County,Antioch,1629 Mount Silliman Way,94531,Single Family Residential,Active,"599,900",1993,3.0,2.5,1710.0,"1,710Sq Ft","4,880 Sq. Ft.",,5,34,33.0,Yes,"604,328"
500,CA,Contra-Costa-County,Richmond,3106 Moyers Rd,94806,Single Family Residential,New,"524,950",1955,4.0,2.0,1165.0,"1,165Sq Ft","6,000 Sq. Ft.",,4,26,21.0,Yes,"530,050"
501,CA,Contra-Costa-County,Pittsburg,175 W Catamaran Cir,94565,Single Family Residential,Active,"459,999",1978,3.0,2.0,1186.0,"1,186Sq Ft","5,500 Sq. Ft.",,5,8,32.0,Yes,"475,346"
502,CA,Contra-Costa-County,Richmond,2619 Mcbryde,94806,Single Family Residential,New,"489,000",1952,2.0,1.0,870.0,870Sq Ft,"2,500 Sq. Ft.",,3,71,56.0,Yes,"500,780"
503,CA,Contra-Costa-County,SAN RAMON,3053 Blackberry Ave,94582,Condo,Active,"1,199,000",2017,3.0,3.0,1839.0,"1,839Sq Ft",981 Sq. Ft.,,8,15,19.0,Yes,"1,198,390"
504,CA,Contra-Costa-County,Albany,535 Pierce #5404,94706,Condo,Active,"629,900",1988,2.0,2.0,1170.0,"1,170Sq Ft",7.64 Acres,,9,81,81.0,Yes,"634,985"
505,CA,Contra-Costa-County,Richmond,619 38Th St,94805,Single Family Residential,Active,"599,000",1943,2.0,1.0,876.0,876Sq Ft,"3,800 Sq. Ft.",,3,79,70.0,Yes,"640,998"
506,CA,Contra-Costa-County,Lafayette,749 Silver Crest Ct,94549,Single Family Residential,Price Change,"2,249,000",1985,3.0,2.5,2734.0,"2,734Sq Ft",3.39 Acres,,9,5,7.0,Yes,"2,297,558"
507,CA,Contra-Costa-County,Danville,117 Julia Loop,94506,Single Family Residential,New,"2,349,500",2019,4.0,4.5,3085.0,"3,085Sq Ft","5,201 Sq. Ft.",,9,38,48.0,Yes,"2,378,239"
508,CA,Contra-Costa-County,ANTIOCH,3136 Hemlock St,94509,Single Family Home,Active,"549,888",1977,3.0,2.0,1256.0,"1,256Sq Ft","3,120 Sq. Ft.",,3,36,59.0,Yes,"560,145"
509,CA,Contra-Costa-County,Brentwood,627 Ray Ct,94513,Single Family Residential,Active,"874,900",2014,4.0,3.0,3008.0,"3,008Sq Ft","7,297 Sq. Ft.",,7,19,56.0,Yes,"881,126"
510,CA,Contra-Costa-County,Discovery Bay,4945 North Pt,94505,Single Family Residential,Active,"998,800",1980,3.0,2.0,2021.0,"2,021Sq Ft","7,200 Sq. Ft.",,7,40,36.0,Yes,"1,001,998"
511,CA,Contra-Costa-County,El Cerrito,1213 Norvell St,94530,Single Family Residential,Active,"799,000",1948,2.0,1.0,1096.0,"1,096Sq Ft","5,000 Sq. Ft.",,7,67,79.0,Yes,"944,236"
512,CA,Contra-Costa-County,Antioch,4508 Muledeer Ct,94509,Single Family Residential,Active,"689,000",1995,4.0,2.5,2279.0,"2,279Sq Ft","6,640 Sq. Ft.",,5,29,61.0,Yes,"688,813"
513,CA,Contra-Costa-County,Concord,2123 Dalis Dr,94520-5419,Mobile/Manufactured Home,New,"184,999",1995,2.0,2.0,1440.0,"1,440Sq Ft",,,3,30,48.0,Yes,"184,470"
514,CA,Contra-Costa-County,Danville,1111 River Rock Ln,94526,Single Family Residential,Active,"1,349,000",1996,3.0,2.5,1544.0,"1,544Sq Ft","2,000 Sq. Ft.",,9,75,83.0,Yes,"1,378,034"
515,CA,Contra-Costa-County,Orinda,40 Camino Don Miguel,94563,Single Family Residential,New,"1,800,000",1955,3.0,2.0,1694.0,"1,694Sq Ft",0.31 Acres,,9,4,9.0,Yes,"1,809,723"
516,CA,Contra-Costa-County,Brentwood,712 Marjoram Dr,94513-2363,Single Family Residential,New,"1,235,000",2005,5.0,4.5,4294.0,"4,294Sq Ft","9,044 Sq. Ft.",,7,26,62.0,Yes,"1,276,112"
517,CA,Contra-Costa-County,Concord,3214 David Ct,94519,Single Family Residential,Active,"775,000",1950,3.0,1.0,1188.0,"1,188Sq Ft",0.27 Acres,,5,67,76.0,Yes,"779,279"
518,CA,Contra-Costa-County,Antioch,1255 Mokelumne Ct,94531,Single Family Residential,Active,"839,900",1998,5.0,3.0,2835.0,"2,835Sq Ft","8,836 Sq. Ft.",,5,2,,Yes,"841,768"
519,CA,Contra-Costa-County,Lafayette,504 McBride Dr,94549,Single Family Residential,New,"2,250,000",1973,4.0,2.0,2790.0,"2,790Sq Ft",2.69 Acres,,9,8,5.0,Yes,"2,299,339"
520,CA,Contra-Costa-County,Antioch,5435 Summerfield Dr,94531,Single Family Residential,New,"695,000",2003,5.0,3.0,2430.0,"2,430Sq Ft","6,150 Sq. Ft.",,5,57,57.0,Yes,"700,563"
521,CA,Contra-Costa-County,Oakley,1274 Fetzer Ln,94561,Single Family Residential,New,"629,900",1998,3.0,2.0,1782.0,"1,782Sq Ft","7,200 Sq. Ft.",,6,36,66.0,Yes,"636,771"
522,CA,Contra-Costa-County,Walnut Creek,1180 Sebastian Ln,94598,Single Family Residential,New,"3,995,000",1978,5.0,5.0,6800.0,"6,800Sq Ft",0.95 Acres,,9,4,14.0,Yes,"4,029,529"
523,CA,Contra-Costa-County,Richmond,3813 Jenkins Way,94806,Single Family Residential,New,"509,950",1951,3.0,2.0,1258.0,"1,258Sq Ft","5,000 Sq. Ft.",,5,23,55.0,No,"515,559"
524,CA,Contra-Costa-County,Antioch,1294 Mokelumne Dr,94531,Single Family Residential,Active,"795,000",1998,5.0,3.0,3057.0,"3,057Sq Ft","8,200 Sq. Ft.",,5,2,1.0,Yes,"799,454"
525,CA,Contra-Costa-County,Concord,1161 Linden Dr,94520,Single Family Residential,New,"615,000",1955,3.0,2.0,1200.0,"1,200Sq Ft","5,280 Sq. Ft.",,4,59,70.0,Yes,"616,476"
526,CA,Contra-Costa-County,Richmond,151 S 35th St,94804,Single Family Residential,Active,"688,000",1940,4.0,2.0,1430.0,"1,430Sq Ft","5,000 Sq. Ft.",,2,75,82.0,Yes,
527,CA,Contra-Costa-County,BERKELEY,1109 Woodside Rd,94708,Single Family Home,Active,"1,495,000",1953,3.0,2.0,1727.0,"1,727Sq Ft","5,616 Sq. Ft.",,8,24,23.0,Yes,"1,629,942"
528,CA,Contra-Costa-County,EL SOBRANTE,24 Valley View Ct,94803,Single Family Home,Active,"1,032,000",1972,3.0,3.0,2481.0,"2,481Sq Ft",0.30 Acres,,4,29,16.0,Yes,"1,025,053"
529,CA,Contra-Costa-County,Richmond,3606 Stoneglen S,94806,Condo,Active,"485,000",1990,2.0,2.0,1176.0,"1,176Sq Ft","1,176 Sq. Ft.",,4,47,24.0,No,"485,040"
530,CA,Contra-Costa-County,Pacheco,371 Pantano Cir,94553,Condo,Active,"549,000",1981,3.0,2.5,1426.0,"1,426Sq Ft",,,8,73,60.0,Yes,"548,467"
531,CA,Contra-Costa-County,Richmond,94 Shoreline Ct,94804,Condo,Active-REO,"369,900",1990,1.0,1.0,549.0,549Sq Ft,"2,125 Sq. Ft.",,4,24,61.0,Yes,"368,580"
532,CA,Contra-Costa-County,Walnut Creek,681 Terra California Dr #3,94595,Condo,New,"838,000",1975,2.0,2.0,1281.0,"1,281Sq Ft",,,9,13,13.0,Yes,
533,CA,Contra-Costa-County,Walnut Creek,1881 Shuey Ave,94596,Multi-Family (2-4 Unit),Active,"1,800,000",1925,7.0,4.0,3727.0,"3,727Sq Ft",0.28 Acres,,9,90,73.0,Yes,"1,789,696"
534,CA,Contra-Costa-County,Dublin,8896 Bellina Cmns,94568,Condo,Active,"898,888",2006,3.0,2.5,1596.0,"1,596Sq Ft",,,9,67,64.0,Yes,"903,835"
535,CA,Contra-Costa-County,Richmond,2807 Wendell Ave,94804,Single Family Residential,Active,"530,000",1923,2.0,1.0,798.0,798Sq Ft,"4,360 Sq. Ft.",,3,67,55.0,Yes,"538,624"
536,CA,Contra-Costa-County,Orinda,79 LA ESPIRAL,94563,Vacant Land,New,"319,000",1923,,,,0.60,0.60 Acres,,9,3,2.0,No,"319,946"
537,CA,Contra-Costa-County,Walnut Creek,2110 Oak Grove Rd,94598,Single Family Residential,Active,"1,195,000",1975,3.0,2.0,1288.0,"1,288Sq Ft","8,400 Sq. Ft.",,9,76,74.0,Yes,"1,206,073"
538,CA,Contra-Costa-County,Martinez,141 Ladybug Ln,94553,Single Family Residential,Active,"795,000",2015,3.0,2.5,1516.0,"1,516Sq Ft","2,718 Sq. Ft.",,7,21,14.0,Yes,"804,007"
539,CA,Contra-Costa-County,Danville,589 Zephyr Cir,94526,Single Family Residential,New,"2,198,000",1973,6.0,3.0,2928.0,"2,928Sq Ft","7,100 Sq. Ft.",,9,18,59.0,Yes,"2,262,573"
540,CA,Contra-Costa-County,Danville,1051 Hill Meadow Pl,94526,Single Family Residential,Active,"1,995,000",1989,4.0,2.5,2686.0,"2,686Sq Ft",0.39 Acres,,9,13,19.0,Yes,"2,057,584"
541,CA,Contra-Costa-County,El Cerrito,10300 San Pablo Ave #405,94530,Condo,Active,"699,000",2021,2.0,1.5,882.0,882Sq Ft,,,5,93,90.0,No,"698,400"
542,CA,Contra-Costa-County,Lafayette,630 Francis Dr,94549,Single Family Residential,Active,"1,395,000",1967,4.0,2.0,2180.0,"2,180Sq Ft",0.26 Acres,,7,11,10.0,Yes,"1,402,323"
543,CA,Contra-Costa-County,Pittsburg,153 E Trident Dr,94565-3526,Single Family Residential,New,"350,000",1973,2.0,1.0,817.0,817Sq Ft,"3,100 Sq. Ft.",,5,26,34.0,Yes,"353,243"
544,CA,Contra-Costa-County,Antioch,2408 Lemontree Ct #4,94509,Condo,Active,"212,500",1969,2.0,1.0,925.0,925Sq Ft,,,3,39,48.0,Yes,"214,136"
545,CA,Contra-Costa-County,Antioch,4794 Hawkins St,94531,Single Family Residential,Active,"739,000",2015,5.0,4.0,2661.0,"2,661Sq Ft","6,708 Sq. Ft.",,5,17,20.0,Yes,"750,179"
546,CA,Contra-Costa-County,Walnut Creek,4412 Terra Granada Unit 1B,94595,Condo,Active,"1,000,000",1988,2.0,2.0,1540.0,"1,540Sq Ft",,,9,0,,Yes,"1,019,649"
